Documet1,Document2,K,ShinglesJaccard,AproxSim
"11-Mare-Balena","14-Pride-Perjudice",2,0.303681,0.494935
"11-Mare-Balena","15-Don-Quijote",2,0.104651,0.140612
"11-Mare-Balena","15-Mare-Balena",2,0.0175439,0.0645385
"11-Mare-Balena","15-Pride-Perjudice",2,0.0721311,0.097118
"11-Mare-Balena","16-Don-Quijote",2,0.165563,0.217727
"11-Mare-Balena","16-Mare-Balena",2,0.0740741,0.0610164
"11-Mare-Balena","16-Pride-Perjudice",2,0.0669856,0.107853
"11-Mare-Balena","17-Don-Quijote",2,0.0285714,0.0427155
"11-Mare-Balena","17-Mare-Balena",2,0.812698,0.809184
"11-Mare-Balena","17-Pride-Perjudice",2,0.114583,0.172998
"11-Mare-Balena","18-Don-Quijote",2,0.31003,0.44614
"11-Mare-Balena","18-Mare-Balena",2,0.161404,0.160453
"11-Mare-Balena","18-Pride-Perjudice",2,0.101523,0.171096
"11-Mare-Balena","19-Don-Quijote",2,0.281481,0.336656
"11-Mare-Balena","19-Mare-Balena",2,0.190972,0.199314
"11-Mare-Balena","19-Pride-Perjudice",2,0.262687,0.429831
"11-Mare-Balena","2-Don-Quijote",2,0.272446,0.363705
"11-Mare-Balena","2-Mare-Balena",2,0.628763,0.611657
"11-Mare-Balena","2-Pride-Perjudice",2,0.232727,0.323713
"11-Mare-Balena","20-Don-Quijote",2,0.08867,0.12507
"11-Mare-Balena","20-Mare-Balena",2,0.283333,0.32019
"11-Mare-Balena","20-Pride-Perjudice",2,0.477157,0.84749
"11-Mare-Balena","3-Don-Quijote",2,0.0324324,0.0542197
"11-Mare-Balena","3-Mare-Balena",2,0.494881,0.512731
"11-Mare-Balena","3-Pride-Perjudice",2,0.152893,0.200448
"11-Mare-Balena","4-Don-Quijote",2,0.0576923,0.095278
"11-Mare-Balena","4-Mare-Balena",2,0.458472,0.470399
"11-Mare-Balena","4-Pride-Perjudice",2,0.0581395,0.0728977
"11-Mare-Balena","5-Don-Quijote",2,0.429429,0.600399
"11-Mare-Balena","5-Mare-Balena",2,0.472924,0.462266
"11-Mare-Balena","5-Pride-Perjudice",2,0.0327869,0.0434987
"11-Mare-Balena","6-Don-Quijote",2,0.0972222,0.120843
"11-Mare-Balena","6-Mare-Balena",2,0.13245,0.137584
"11-Mare-Balena","6-Pride-Perjudice",2,0.0704846,0.159599
"11-Mare-Balena","7-Don-Quijote",2,0.245847,0.342477
"11-Mare-Balena","7-Mare-Balena",2,0.023166,0.0282004
"11-Mare-Balena","7-Pride-Perjudice",2,0.283133,0.445939
"11-Mare-Balena","8-Don-Quijote",2,0.0764331,0.102439
"11-Mare-Balena","8-Mare-Balena",2,0.886435,0.887713
"11-Mare-Balena","8-Pride-Perjudice",2,0.216949,0.336924
"11-Mare-Balena","9-Don-Quijote",2,0.481481,0.687534
"11-Mare-Balena","9-Mare-Balena",2,0.330033,0.347513
"11-Mare-Balena","9-Pride-Perjudice",2,0.220588,0.341166
"11-Pride-Perjudice","12-Don-Quijote",2,0.014218,0.0165466
"11-Pride-Perjudice","12-Mare-Balena",2,0,0.00973236
"11-Pride-Perjudice","12-Pride-Perjudice",2,0.0678733,0.071234
"11-Pride-Perjudice","13-Don-Quijote",2,0.0612245,0.102616
"11-Pride-Perjudice","13-Mare-Balena",2,0.221843,0.423648
"11-Pride-Perjudice","13-Pride-Perjudice",2,0.0956522,0.0996524
"11-Pride-Perjudice","14-Don-Quijote",2,0.11215,0.193208
"11-Pride-Perjudice","14-Mare-Balena",2,0.25,0.454452
"11-Pride-Perjudice","14-Pride-Perjudice",2,0.218935,0.183568
"11-Pride-Perjudice","15-Don-Quijote",2,0.202765,0.266539
"11-Pride-Perjudice","15-Mare-Balena",2,0.249201,0.413491
"11-Pride-Perjudice","15-Pride-Perjudice",2,0.0483871,0.0429341
"11-Pride-Perjudice","16-Don-Quijote",2,0.12406,0.198685
"11-Pride-Perjudice","16-Mare-Balena",2,0.0357143,0.0582397
"11-Pride-Perjudice","16-Pride-Perjudice",2,0.184932,0.141312
"11-Pride-Perjudice","17-Don-Quijote",2,0.217241,0.383337
"11-Pride-Perjudice","17-Mare-Balena",2,0.0301508,0.0670414
"11-Pride-Perjudice","17-Pride-Perjudice",2,0.0246914,0.0354507
"11-Pride-Perjudice","18-Don-Quijote",2,0.368116,0.640712
"11-Pride-Perjudice","18-Mare-Balena",2,0.239496,0.319202
"11-Pride-Perjudice","18-Pride-Perjudice",2,0.385246,0.381189
"11-Pride-Perjudice","19-Don-Quijote",2,0.346626,0.57551
"11-Pride-Perjudice","19-Mare-Balena",2,0.410326,0.742546
"11-Pride-Perjudice","19-Pride-Perjudice",2,0.12963,0.148824
"11-Pride-Perjudice","2-Don-Quijote",2,0.0252101,0.0402751
"11-Pride-Perjudice","2-Mare-Balena",2,0.100775,0.176276
"11-Pride-Perjudice","2-Pride-Perjudice",2,0.242604,0.209794
"11-Pride-Perjudice","20-Don-Quijote",2,0.0251256,0.0262946
"11-Pride-Perjudice","20-Mare-Balena",2,0.112994,0.195679
"11-Pride-Perjudice","20-Pride-Perjudice",2,0.637631,0.630982
"11-Pride-Perjudice","3-Don-Quijote",2,0.045045,0.0400167
"11-Pride-Perjudice","3-Mare-Balena",2,0.0102041,0.0199876
"11-Pride-Perjudice","3-Pride-Perjudice",2,0.533088,0.5305
"11-Pride-Perjudice","4-Don-Quijote",2,0.327974,0.501491
"11-Pride-Perjudice","4-Mare-Balena",2,0.388235,0.640712
"11-Pride-Perjudice","4-Pride-Perjudice",2,0.366667,0.369543
"11-Pride-Perjudice","5-Don-Quijote",2,0.142336,0.186955
"11-Pride-Perjudice","5-Mare-Balena",2,0.20915,0.344623
"11-Pride-Perjudice","5-Pride-Perjudice",2,0.152318,0.146472
"11-Pride-Perjudice","6-Don-Quijote",2,0.125926,0.194077
"11-Pride-Perjudice","6-Mare-Balena",2,0.097561,0.189721
"11-Pride-Perjudice","6-Pride-Perjudice",2,0.144509,0.181502
"11-Pride-Perjudice","7-Don-Quijote",2,0,0.0576923
"11-Pride-Perjudice","7-Mare-Balena",2,0.0547945,0.0608983
"11-Pride-Perjudice","7-Pride-Perjudice",2,0.16443,0.166387
"11-Pride-Perjudice","8-Don-Quijote",2,0.0657895,0.0661636
"11-Pride-Perjudice","8-Mare-Balena",2,0.209003,0.364956
"11-Pride-Perjudice","8-Pride-Perjudice",2,0.126812,0.128283
"11-Pride-Perjudice","9-Don-Quijote",2,0.0549451,0.0335546
"11-Pride-Perjudice","9-Mare-Balena",2,0.256024,0.470899
"11-Pride-Perjudice","9-Pride-Perjudice",2,0.267327,0.259182
"12-Don-Quijote","12-Mare-Balena",2,0.0630631,0.0488723
"12-Don-Quijote","12-Pride-Perjudice",2,0.198198,0.257123
"12-Don-Quijote","13-Don-Quijote",2,0.0943396,0.0859542
"12-Don-Quijote","13-Mare-Balena",2,0.179245,0.223143
"12-Don-Quijote","13-Pride-Perjudice",2,0.151394,0.341433
"12-Don-Quijote","14-Don-Quijote",2,0.181818,0.185214
"12-Don-Quijote","14-Mare-Balena",2,0.0185185,0.0403904
"12-Don-Quijote","14-Pride-Perjudice",2,0.267797,0.465235
"12-Don-Quijote","15-Don-Quijote",2,0.434959,0.416618
"12-Don-Quijote","15-Mare-Balena",2,0.347973,0.515962
"12-Don-Quijote","15-Pride-Perjudice",2,0.372832,0.730273
"12-Don-Quijote","16-Don-Quijote",2,0.0299145,0.024787
"12-Don-Quijote","16-Mare-Balena",2,0.179104,0.267193
"12-Don-Quijote","16-Pride-Perjudice",2,0.195219,0.356156
"12-Don-Quijote","17-Don-Quijote",2,0.581749,0.579825
"12-Don-Quijote","17-Mare-Balena",2,0.106719,0.218787
"12-Don-Quijote","17-Pride-Perjudice",2,0.103261,0.196598
"12-Don-Quijote","18-Don-Quijote",2,0.0555556,0.0711742
"12-Don-Quijote","18-Mare-Balena",2,0.0615385,0.06212
"12-Don-Quijote","18-Pride-Perjudice",2,0.0277778,0.0338073
"12-Don-Quijote","19-Don-Quijote",2,0.280899,0.282027
"12-Don-Quijote","19-Mare-Balena",2,0.0480349,0.0526809
"12-Don-Quijote","19-Pride-Perjudice",2,0.101604,0.224168
"12-Don-Quijote","2-Don-Quijote",2,0.371308,0.406493
"12-Don-Quijote","2-Mare-Balena",2,0.0361446,0.0512213
"12-Don-Quijote","2-Pride-Perjudice",2,0.0550459,0.094867
"12-Don-Quijote","20-Don-Quijote",2,0.115385,0.0935319
"12-Don-Quijote","20-Mare-Balena",2,0.259259,0.46997
"12-Don-Quijote","20-Pride-Perjudice",2,0.318471,0.573655
"12-Don-Quijote","3-Don-Quijote",2,0.7,0.689954
"12-Don-Quijote","3-Mare-Balena",2,0.346667,0.557492
"12-Don-Quijote","3-Pride-Perjudice",2,0.358166,0.695745
"12-Don-Quijote","4-Don-Quijote",2,0.218935,0.195177
"12-Don-Quijote","4-Mare-Balena",2,0.0740741,0.114927
"12-Don-Quijote","4-Pride-Perjudice",2,0.221805,0.37847
"12-Don-Quijote","5-Don-Quijote",2,0.18894,0.201372
"12-Don-Quijote","5-Mare-Balena",2,0.0966184,0.174131
"12-Don-Quijote","5-Pride-Perjudice",2,0.33945,0.636719
"12-Don-Quijote","6-Don-Quijote",2,0.285,0.257544
"12-Don-Quijote","6-Mare-Balena",2,0.0645161,0.0873848
"12-Don-Quijote","6-Pride-Perjudice",2,0.199288,0.405813
"12-Don-Quijote","7-Don-Quijote",2,0.181034,0.182449
"12-Don-Quijote","7-Mare-Balena",2,0.0149254,0.0528984
"12-Don-Quijote","7-Pride-Perjudice",2,0.198653,0.363018
"12-Don-Quijote","8-Don-Quijote",2,0.669202,0.636908
"12-Don-Quijote","8-Mare-Balena",2,0.0571429,0.0319603
"12-Don-Quijote","8-Pride-Perjudice",2,0.163743,0.214601
"12-Don-Quijote","9-Don-Quijote",2,0.0350195,0.031933
"12-Don-Quijote","9-Mare-Balena",2,0.0892019,0.118274
"12-Don-Quijote","9-Pride-Perjudice",2,0.125984,0.262862
"12-Mare-Balena","12-Pride-Perjudice",2,0.004329,0.00629413
"12-Mare-Balena","13-Don-Quijote",2,0.112554,0.127333
"12-Mare-Balena","13-Mare-Balena",2,0,0.00312929
"12-Mare-Balena","13-Pride-Perjudice",2,0.233813,0.346931
"12-Mare-Balena","14-Don-Quijote",2,0.523121,0.703137
"12-Mare-Balena","14-Mare-Balena",2,0.038961,0.0672951
"12-Mare-Balena","14-Pride-Perjudice",2,0.171429,0.240626
"12-Mare-Balena","15-Don-Quijote",2,0.0169492,0.0457444
"12-Mare-Balena","15-Mare-Balena",2,0.0576923,0.052171
"12-Mare-Balena","15-Pride-Perjudice",2,0.368,0.65012
"12-Mare-Balena","16-Don-Quijote",2,0.25,0.354287
"12-Mare-Balena","16-Mare-Balena",2,0.217993,0.228777
"12-Mare-Balena","16-Pride-Perjudice",2,0.190332,0.29163
"12-Mare-Balena","17-Don-Quijote",2,0.0283688,0.0314148
"12-Mare-Balena","17-Mare-Balena",2,0.0689655,0.052578
"12-Mare-Balena","17-Pride-Perjudice",2,0.239203,0.393283
"12-Mare-Balena","18-Don-Quijote",2,0.110132,0.118761
"12-Mare-Balena","18-Mare-Balena",2,0.584192,0.571247
"12-Mare-Balena","18-Pride-Perjudice",2,0.477807,0.805105
"12-Mare-Balena","19-Don-Quijote",2,0.00892857,0.00313646
"12-Mare-Balena","19-Mare-Balena",2,0.873418,0.874541
"12-Mare-Balena","19-Pride-Perjudice",2,0.0300752,0.115882
"12-Mare-Balena","2-Don-Quijote",2,0.0819672,0.128099
"12-Mare-Balena","2-Mare-Balena",2,0.0540541,0.0307224
"12-Mare-Balena","2-Pride-Perjudice",2,0.376771,0.605247
"12-Mare-Balena","20-Don-Quijote",2,0,0.02182
"12-Mare-Balena","20-Mare-Balena",2,0.962145,0.96277
"12-Mare-Balena","20-Pride-Perjudice",2,0,0.00313042
"12-Mare-Balena","3-Don-Quijote",2,0.421053,0.616566
"12-Mare-Balena","3-Mare-Balena",2,0.192771,0.184957
"12-Mare-Balena","3-Pride-Perjudice",2,0.151961,0.206494
"12-Mare-Balena","4-Don-Quijote",2,0.20462,0.304174
"12-Mare-Balena","4-Mare-Balena",2,0.471631,0.475676
"12-Mare-Balena","4-Pride-Perjudice",2,0.302752,0.505871
"12-Mare-Balena","5-Don-Quijote",2,0.0240964,0.0260462
"12-Mare-Balena","5-Mare-Balena",2,0.766026,0.760987
"12-Mare-Balena","5-Pride-Perjudice",2,0.214286,0.301674
"12-Mare-Balena","6-Don-Quijote",2,0.0108696,0.038978
"12-Mare-Balena","6-Mare-Balena",2,0.209677,0.207895
"12-Mare-Balena","6-Pride-Perjudice",2,0,0.00626108
"12-Mare-Balena","7-Don-Quijote",2,0.180392,0.238265
"12-Mare-Balena","7-Mare-Balena",2,0.667763,0.650313
"12-Mare-Balena","7-Pride-Perjudice",2,0.208723,0.351827
"12-Mare-Balena","8-Don-Quijote",2,0.123134,0.157004
"12-Mare-Balena","8-Mare-Balena",2,0.0631579,0.0602709
"12-Mare-Balena","8-Pride-Perjudice",2,0.325581,0.497374
"12-Mare-Balena","9-Don-Quijote",2,0.254167,0.286411
"12-Mare-Balena","9-Mare-Balena",2,0.384354,0.407905
"12-Mare-Balena","9-Pride-Perjudice",2,0.0909091,0.0674684
"12-Pride-Perjudice","13-Don-Quijote",2,0.229452,0.399392
"12-Pride-Perjudice","13-Mare-Balena",2,0.319588,0.450425
"12-Pride-Perjudice","13-Pride-Perjudice",2,0.555556,0.558004
"12-Pride-Perjudice","14-Don-Quijote",2,0.421348,0.728614
"12-Pride-Perjudice","14-Mare-Balena",2,0.125714,0.179641
"12-Pride-Perjudice","14-Pride-Perjudice",2,0.0621118,0.0596546
"12-Pride-Perjudice","15-Don-Quijote",2,0.484127,0.877929
"12-Pride-Perjudice","15-Mare-Balena",2,0,0.0668904
"12-Pride-Perjudice","15-Pride-Perjudice",2,0.0352113,0.0351141
"12-Pride-Perjudice","16-Don-Quijote",2,0.173684,0.227974
"12-Pride-Perjudice","16-Mare-Balena",2,0.0129032,0.0164005
"12-Pride-Perjudice","16-Pride-Perjudice",2,0.028,0.0330966
"12-Pride-Perjudice","17-Don-Quijote",2,0.0935252,0.142714
"12-Pride-Perjudice","17-Mare-Balena",2,0.083871,0.162549
"12-Pride-Perjudice","17-Pride-Perjudice",2,0.00497512,0.0099495
"12-Pride-Perjudice","18-Don-Quijote",2,0.114754,0.200268
"12-Pride-Perjudice","18-Mare-Balena",2,0.0430108,0.0490267
"12-Pride-Perjudice","18-Pride-Perjudice",2,0.432886,0.428763
"12-Pride-Perjudice","19-Don-Quijote",2,0.0621469,0.0692349
"12-Pride-Perjudice","19-Mare-Balena",2,0.168421,0.321429
"12-Pride-Perjudice","19-Pride-Perjudice",2,0.0264317,0.0231564
"12-Pride-Perjudice","2-Don-Quijote",2,0.0384615,0.022211
"12-Pride-Perjudice","2-Mare-Balena",2,0.255521,0.494387
"12-Pride-Perjudice","2-Pride-Perjudice",2,0.152,0.134901
"12-Pride-Perjudice","20-Don-Quijote",2,0.343849,0.541338
"12-Pride-Perjudice","20-Mare-Balena",2,0.407008,0.749662
"12-Pride-Perjudice","20-Pride-Perjudice",2,0.025641,0.0264599
"12-Pride-Perjudice","3-Don-Quijote",2,0.0592105,0.0860766
"12-Pride-Perjudice","3-Mare-Balena",2,0.0614035,0.0745526
"12-Pride-Perjudice","3-Pride-Perjudice",2,0.0241935,0.0461285
"12-Pride-Perjudice","4-Don-Quijote",2,0.436975,0.734906
"12-Pride-Perjudice","4-Mare-Balena",2,0.12963,0.191174
"12-Pride-Perjudice","4-Pride-Perjudice",2,0.331933,0.338796
"12-Pride-Perjudice","5-Don-Quijote",2,0.0285714,0.0418877
"12-Pride-Perjudice","5-Mare-Balena",2,0.077193,0.124844
"12-Pride-Perjudice","5-Pride-Perjudice",2,0.403292,0.391155
"12-Pride-Perjudice","6-Don-Quijote",2,0.00403226,0.00665714
"12-Pride-Perjudice","6-Mare-Balena",2,0.293255,0.542857
"12-Pride-Perjudice","6-Pride-Perjudice",2,0.182648,0.163487
"12-Pride-Perjudice","7-Don-Quijote",2,0.0736842,0.0991379
"12-Pride-Perjudice","7-Mare-Balena",2,0.261398,0.426182
"12-Pride-Perjudice","7-Pride-Perjudice",2,0.853333,0.853333
"12-Pride-Perjudice","8-Don-Quijote",2,0.0948905,0.139356
"12-Pride-Perjudice","8-Mare-Balena",2,0.209622,0.412369
"12-Pride-Perjudice","8-Pride-Perjudice",2,0.0555556,0.0513502
"12-Pride-Perjudice","9-Don-Quijote",2,0.263333,0.447559
"12-Pride-Perjudice","9-Mare-Balena",2,0.256849,0.431097
"12-Pride-Perjudice","9-Pride-Perjudice",2,0.802048,0.784427
"13-Don-Quijote","13-Mare-Balena",2,0.0375587,0.0523631
"13-Don-Quijote","13-Pride-Perjudice",2,0.0684932,0.0863133
"13-Don-Quijote","14-Don-Quijote",2,0.133333,0.131282
"13-Don-Quijote","14-Mare-Balena",2,0.0625,0.0729708
"13-Don-Quijote","14-Pride-Perjudice",2,0.048951,0.071592
"13-Don-Quijote","15-Don-Quijote",2,0.434959,0.457842
"13-Don-Quijote","15-Mare-Balena",2,0.134831,0.213226
"13-Don-Quijote","15-Pride-Perjudice",2,0.0872093,0.158316
"13-Don-Quijote","16-Don-Quijote",2,0.126582,0.127937
"13-Don-Quijote","16-Mare-Balena",2,0.340694,0.558646
"13-Don-Quijote","16-Pride-Perjudice",2,0.025641,0.0365179
"13-Don-Quijote","17-Don-Quijote",2,0.435146,0.434676
"13-Don-Quijote","17-Mare-Balena",2,0.19697,0.299688
"13-Don-Quijote","17-Pride-Perjudice",2,0.102041,0.139681
"13-Don-Quijote","18-Don-Quijote",2,0.925267,0.927464
"13-Don-Quijote","18-Mare-Balena",2,0.166052,0.283903
"13-Don-Quijote","18-Pride-Perjudice",2,0.15,0.220336
"13-Don-Quijote","19-Don-Quijote",2,0.0135135,0.021224
"13-Don-Quijote","19-Mare-Balena",2,0.401216,0.672209
"13-Don-Quijote","19-Pride-Perjudice",2,0.0122699,0.0105931
"13-Don-Quijote","2-Don-Quijote",2,0.692884,0.669958
"13-Don-Quijote","2-Mare-Balena",2,0.0655738,0.0874451
"13-Don-Quijote","2-Pride-Perjudice",2,0.114679,0.226281
"13-Don-Quijote","20-Don-Quijote",2,0.758007,0.758007
"13-Don-Quijote","20-Mare-Balena",2,0.105882,0.179828
"13-Don-Quijote","20-Pride-Perjudice",2,0.108333,0.132275
"13-Don-Quijote","3-Don-Quijote",2,0.00520833,0.00709365
"13-Don-Quijote","3-Mare-Balena",2,0.133333,0.158316
"13-Don-Quijote","3-Pride-Perjudice",2,0.0769231,0.114545
"13-Don-Quijote","4-Don-Quijote",2,0.546468,0.558593
"13-Don-Quijote","4-Mare-Balena",2,0.262548,0.410023
"13-Don-Quijote","4-Pride-Perjudice",2,0.0677966,0.126253
"13-Don-Quijote","5-Don-Quijote",2,0.046875,0.0425273
"13-Don-Quijote","5-Mare-Balena",2,0.495702,0.866896
"13-Don-Quijote","5-Pride-Perjudice",2,0.363636,0.685152
"13-Don-Quijote","6-Don-Quijote",2,0.163743,0.177217
"13-Don-Quijote","6-Mare-Balena",2,0.0149254,0.0584977
"13-Don-Quijote","6-Pride-Perjudice",2,0.0440252,0.0788196
"13-Don-Quijote","7-Don-Quijote",2,0.551852,0.536962
"13-Don-Quijote","7-Mare-Balena",2,0.112033,0.128024
"13-Don-Quijote","7-Pride-Perjudice",2,0.0429448,0.0511607
"13-Don-Quijote","8-Don-Quijote",2,0.533074,0.531208
"13-Don-Quijote","8-Mare-Balena",2,0.256705,0.347328
"13-Don-Quijote","8-Pride-Perjudice",2,0.235772,0.37038
"13-Don-Quijote","9-Don-Quijote",2,0.0108108,0.0141272
"13-Don-Quijote","9-Mare-Balena",2,0.257143,0.321911
"13-Don-Quijote","9-Pride-Perjudice",2,0.29582,0.548156
"13-Mare-Balena","13-Pride-Perjudice",2,0.199203,0.285095
"13-Mare-Balena","14-Don-Quijote",2,0.390029,0.52217
"13-Mare-Balena","14-Mare-Balena",2,0.369718,0.377568
"13-Mare-Balena","14-Pride-Perjudice",2,0.0769231,0.114664
"13-Mare-Balena","15-Don-Quijote",2,0.197802,0.233052
"13-Mare-Balena","15-Mare-Balena",2,0.317391,0.299549
"13-Mare-Balena","15-Pride-Perjudice",2,0.125984,0.144173
"13-Mare-Balena","16-Don-Quijote",2,0.442529,0.604853
"13-Mare-Balena","16-Mare-Balena",2,0.202073,0.21808
"13-Mare-Balena","16-Pride-Perjudice",2,0.170854,0.21664
"13-Mare-Balena","17-Don-Quijote",2,0.384146,0.53251
"13-Mare-Balena","17-Mare-Balena",2,0.435897,0.446124
"13-Mare-Balena","17-Pride-Perjudice",2,0.0858586,0.104422
"13-Mare-Balena","18-Don-Quijote",2,0.0594059,0.0889973
"13-Mare-Balena","18-Mare-Balena",2,0.296443,0.308187
"13-Mare-Balena","18-Pride-Perjudice",2,0.231047,0.291188
"13-Mare-Balena","19-Don-Quijote",2,0.343949,0.480751
"13-Mare-Balena","19-Mare-Balena",2,0.105263,0.106611
"13-Mare-Balena","19-Pride-Perjudice",2,0.196923,0.298182
"13-Mare-Balena","2-Don-Quijote",2,0.181507,0.237847
"13-Mare-Balena","2-Mare-Balena",2,0,0.00927053
"13-Mare-Balena","2-Pride-Perjudice",2,0.0546448,0.0944527
"13-Mare-Balena","20-Don-Quijote",2,0.0869565,0.10373
"13-Mare-Balena","20-Mare-Balena",2,0.549153,0.557748
"13-Mare-Balena","20-Pride-Perjudice",2,0.155235,0.218703
"13-Mare-Balena","3-Don-Quijote",2,0.401813,0.555499
"13-Mare-Balena","3-Mare-Balena",2,0.201923,0.204102
"13-Mare-Balena","3-Pride-Perjudice",2,0.0980392,0.146375
"13-Mare-Balena","4-Don-Quijote",2,0.166667,0.216431
"13-Mare-Balena","4-Mare-Balena",2,0.238267,0.242512
"13-Mare-Balena","4-Pride-Perjudice",2,0.108392,0.161763
"13-Mare-Balena","5-Don-Quijote",2,0.174757,0.227954
"13-Mare-Balena","5-Mare-Balena",2,0.0384615,0.0406206
"13-Mare-Balena","5-Pride-Perjudice",2,0.232143,0.343303
"13-Mare-Balena","6-Don-Quijote",2,0.0465116,0.0269239
"13-Mare-Balena","6-Mare-Balena",2,0.131387,0.106918
"13-Mare-Balena","6-Pride-Perjudice",2,0.226804,0.351159
"13-Mare-Balena","7-Don-Quijote",2,0.2,0.247328
"13-Mare-Balena","7-Mare-Balena",2,0.311404,0.306181
"13-Mare-Balena","7-Pride-Perjudice",2,0.0262295,0.0440469
"13-Mare-Balena","8-Don-Quijote",2,0.0444444,0.0866458
"13-Mare-Balena","8-Mare-Balena",2,0.517241,0.524705
"13-Mare-Balena","8-Pride-Perjudice",2,0.208163,0.285071
"13-Mare-Balena","9-Don-Quijote",2,0.431085,0.602586
"13-Mare-Balena","9-Mare-Balena",2,0.0931034,0.0875786
"13-Mare-Balena","9-Pride-Perjudice",2,0.105263,0.158783
"13-Pride-Perjudice","14-Don-Quijote",2,0.27758,0.421745
"13-Pride-Perjudice","14-Mare-Balena",2,0.141732,0.270537
"13-Pride-Perjudice","14-Pride-Perjudice",2,0.384937,0.380509
"13-Pride-Perjudice","15-Don-Quijote",2,0.111111,0.17583
"13-Pride-Perjudice","15-Mare-Balena",2,0.027027,0.0187668
"13-Pride-Perjudice","15-Pride-Perjudice",2,0.229412,0.209584
"13-Pride-Perjudice","16-Don-Quijote",2,0.0188679,0.0180995
"13-Pride-Perjudice","16-Mare-Balena",2,0.21131,0.36245
"13-Pride-Perjudice","16-Pride-Perjudice",2,0.252294,0.261786
"13-Pride-Perjudice","17-Don-Quijote",2,0.458886,0.845411
"13-Pride-Perjudice","17-Mare-Balena",2,0.311178,0.503603
"13-Pride-Perjudice","17-Pride-Perjudice",2,0.399293,0.394023
"13-Pride-Perjudice","18-Don-Quijote",2,0.0294118,0.0611241
"13-Pride-Perjudice","18-Mare-Balena",2,0.101266,0.153438
"13-Pride-Perjudice","18-Pride-Perjudice",2,0.110429,0.171521
"13-Pride-Perjudice","19-Don-Quijote",2,0.15873,0.205217
"13-Pride-Perjudice","19-Mare-Balena",2,0.161826,0.247846
"13-Pride-Perjudice","19-Pride-Perjudice",2,0.402062,0.411553
"13-Pride-Perjudice","2-Don-Quijote",2,0.048583,0.0623462
"13-Pride-Perjudice","2-Mare-Balena",2,0.0764706,0.158277
"13-Pride-Perjudice","2-Pride-Perjudice",2,0.186813,0.190476
"13-Pride-Perjudice","20-Don-Quijote",2,0.297398,0.409721
"13-Pride-Perjudice","20-Mare-Balena",2,0.171171,0.262626
"13-Pride-Perjudice","20-Pride-Perjudice",2,0.125954,0.117763
"13-Pride-Perjudice","3-Don-Quijote",2,0.185022,0.272429
"13-Pride-Perjudice","3-Mare-Balena",2,0.419525,0.808707
"13-Pride-Perjudice","3-Pride-Perjudice",2,0.0714286,0.079525
"13-Pride-Perjudice","4-Don-Quijote",2,0.0253165,0.0300975
"13-Pride-Perjudice","4-Mare-Balena",2,0.0993377,0.160298
"13-Pride-Perjudice","4-Pride-Perjudice",2,0.251185,0.267099
"13-Pride-Perjudice","5-Don-Quijote",2,0.111588,0.191352
"13-Pride-Perjudice","5-Mare-Balena",2,0.371508,0.656508
"13-Pride-Perjudice","5-Pride-Perjudice",2,0.00485437,0.00995316
"13-Pride-Perjudice","6-Don-Quijote",2,0.0431655,0.0663333
"13-Pride-Perjudice","6-Mare-Balena",2,0.140523,0.220194
"13-Pride-Perjudice","6-Pride-Perjudice",2,0.158371,0.146662
"13-Pride-Perjudice","7-Don-Quijote",2,0.0242215,0.056426
"13-Pride-Perjudice","7-Mare-Balena",2,0.039604,0.0632792
"13-Pride-Perjudice","7-Pride-Perjudice",2,0.521429,0.537777
"13-Pride-Perjudice","8-Don-Quijote",2,0.417553,0.787031
"13-Pride-Perjudice","8-Mare-Balena",2,0.202381,0.310667
"13-Pride-Perjudice","8-Pride-Perjudice",2,0.159483,0.173443
"13-Pride-Perjudice","9-Don-Quijote",2,0.0902256,0.157053
"13-Pride-Perjudice","9-Mare-Balena",2,0.247273,0.394422
"13-Pride-Perjudice","9-Pride-Perjudice",2,0.613014,0.620933
"14-Don-Quijote","14-Mare-Balena",2,0.386228,0.659414
"14-Don-Quijote","14-Pride-Perjudice",2,0.04,0.026989
"14-Don-Quijote","15-Don-Quijote",2,0.1,0.107052
"14-Don-Quijote","15-Mare-Balena",2,0.0612245,0.0778991
"14-Don-Quijote","15-Pride-Perjudice",2,0.185874,0.3233
"14-Don-Quijote","16-Don-Quijote",2,0.746377,0.735613
"14-Don-Quijote","16-Mare-Balena",2,0.0393701,0.0403904
"14-Don-Quijote","16-Pride-Perjudice",2,0.0964912,0.124036
"14-Don-Quijote","17-Don-Quijote",2,0.166667,0.163024
"14-Don-Quijote","17-Mare-Balena",2,0.331126,0.5232
"14-Don-Quijote","17-Pride-Perjudice",2,0.290801,0.575579
"14-Don-Quijote","18-Don-Quijote",2,0.551724,0.555967
"14-Don-Quijote","18-Mare-Balena",2,0.163636,0.271493
"14-Don-Quijote","18-Pride-Perjudice",2,0.0792079,0.0982663
"14-Don-Quijote","19-Don-Quijote",2,0.404494,0.419173
"14-Don-Quijote","19-Mare-Balena",2,0.0588235,0.0853883
"14-Don-Quijote","19-Pride-Perjudice",2,0.275974,0.534282
"14-Don-Quijote","2-Don-Quijote",2,0.358333,0.369584
"14-Don-Quijote","2-Mare-Balena",2,0.118812,0.181243
"14-Don-Quijote","2-Pride-Perjudice",2,0.280936,0.503094
"14-Don-Quijote","20-Don-Quijote",2,0.476703,0.474427
"14-Don-Quijote","20-Mare-Balena",2,0.381988,0.636522
